Mes	Año	Descripción Centro	Organismo	Número Contrato	Número Expediente	Descripcion	Tipo Contrato	Procedimiento Adjudicación	Artículo	Apartado	Criterios Adjudicación	Plazo	Empresa	NIF/CIF Adjudicatario	Fecha Adjudicación	Fecha Formalización	Número Derivado	Objeto Derivado	Presupuesto Total	Importe Adjudicación	Plazo Derivado	Fecha Aprobación Derivado	Fecha Formalización Derivado	Id
Enero	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	19	TRABAJOS DE REDACCIÓN DE INFORMES DE LOS PLANES DE SEGURIDAD Y SALUD Y ACTIVIDADES DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LA OBRA:- OBRAS DE ADAPTACIÓN DE ESPACIOS PARA OFICINAS PLANTAS 3ª Y 4ª DEL EDIFICIO EN CALLE PRÍNCIPE DE VERGARA, 142	588	587,76 €	2	19/12/2014	30/12/2014	31
Enero	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA	201400880	135/2014/00149	ACUERDO MARCO PARA EL SUMINISTRO DE ENERGÍA ELÉCTRICA PARA EDIFICIOS MUNICIPALES Y EQUIPAMIENTOS DEL AYUNTAMIENTO DE MADRID Y SUS ORGANISMOS AUTÓNOMOS	Suministro	Abierto			Único criterio, precio	24	ENDESA ENERGÍA, S.A.U.	A81948077	02/10/2014	28/10/2014	1	DERIVADO 1 ACUERDO MARCO PARA EL SUMINISTRO DE ENERGIA ELÉCTRICA PARA EDIFICIOS MUNICIPALES Y EQUIPAMIENTOS DEL AYUNTAMIENTO DE MADRID Y SUS ORGANISMOS AUTÓNOMOS (EXPD 135/2014/00149/1)	56659177	56.659.176,97 €	24	18/12/2014	22/12/2014	32
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201300267	105/2012/2006	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VÍAS PÚBLICAS Y ESPACIOS URBANOS DEL DISTRITO DE CHAMARTÍN  PARA EL AÑO 2013	Obras	Abierto			Pluralidad de criterios	8,93	VELASCO OBRAS Y SERVICIOS, S.A.	A28038784	22/03/2013	02/04/2013	10	105/2011/03506; OBRAS DE SUPRESIÓN DE PASO DE VEHÍCULOS EN LA AVENIDA DEL RECUERDO 6, DEL DISTRITO DE CHAMARTÍN 	891	891,32 €	0,2	26/02/2014	08/03/2014	33
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201300267	105/2012/2006	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VÍAS PÚBLICAS Y ESPACIOS URBANOS DEL DISTRITO DE CHAMARTÍN  PARA EL AÑO 2013	Obras	Abierto			Pluralidad de criterios	8,93	VELASCO OBRAS Y SERVICIOS, S.A.	A28038784	22/03/2013	02/04/2013	11	105/2014/02278; OBRAS DE INSTALACIÓN Y CERRAMIENTO EN ZONA VERDE MUNICIPAL DE LA CALLE FEDERICO SALMÓN 2, DEL DISTRITO DE CHAMARTÍN	18107	18.107,19 €	0,5	12/06/2014	12/07/2014	34
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	1	105-2014-03990; OBRAS DE CONSERVACIÓN Y MANTENIMIENTO CONSISTENTES EN LA INSTALACIÓN DE TECHO ACÚSTICO EN EL GIMNASIO DEL CEIP PINTOR ROSALES	29991	29.991,12 €	0,4	04/12/2014	09/12/2014	35
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	2	105/2014/03991; OBRAS DE MANTENIMIENTO Y CONSERVACIÓN CONSISTENTES EN LA INSTALACIÓN DE CLIMATIZACIÓN EN AULA DE INFORMÁTICA EN EL CEIP SAN JUAN DE LA CRUZ	6534	6.534,12 €	0,33	04/12/2014	09/12/2014	36
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	3	105/2014/03992; OBRAS DE CONSERVACIÓN Y MANTENIMIENTO CONSISTENTES EN INSTALACIÓN DE VIDEO-PORTERO EN EL COLEGIO PÚBLICO PATRIARCA OBISPO EIJO Y GARAY	3644	3.644,19 €	0,23	04/12/2014	09/12/2014	37
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	4	105/2014/04039; OBRAS DE CONSERVACIÓN Y MANTENIMIENTO CONSISTENTES EN CONSERVACIÓN DE FACHADAS Y REPARACIÓN DE ZÓCALO EN PATIO (B) EN EL COLEGIO PÚBLICO RAMIRO DE MAEZTU.	20104	20.104,40 €	0,5	04/12/2014	09/12/2014	38
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE TETUÁN	201300237	106/2012/03716	ACUERDO MARCO OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE TETUÁN.	Obras	Abierto			Pluralidad de criterios	10,83	UTE EULEN, S.A. - MASASE, S.A.	U86627452	05/02/2013	06/02/2013	80	PROYECTO PARA LA INSTALACIÓN DE ESTORES EN SALA DE INFORMÁTICA Y CUARTO DE INSTRUMENTOS EN EL CENTRO LA REMONTA DEL DISTRITO DE TETUÁN.	3953	3.953,30 €	1	09/12/2014	11/12/2014	39
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE TETUÁN	201300237	106/2012/03716	ACUERDO MARCO OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE TETUÁN.	Obras	Abierto			Pluralidad de criterios	10,83	UTE EULEN, S.A. - MASASE, S.A.	U86627452	05/02/2013	06/02/2013	81	PROYECTO DE INSTALACIÓN DE EQUIPAMIENTO DEPORTIVO EN IDE PARQUE AGUSTIN RODRÍGUEZ SAHAGÚN DEL DISTRITO DE TETUÁN.	3265	3.265,02 €	1	09/12/2014	11/12/2014	40
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE MONCLOA-ARAVACA	201200406	109/2012/00653	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE LAS VÍAS PÚBLICAS Y ESPACIOS URBANOS DFEL DISTRITO DE MONCLOA-ARAVACA.	Obras	Abierto			Único criterio, precio	12	TECNOLOGÍA DE FIRMES S.A.	A85058618	28/09/2012	02/10/2012	145	OBRAS DE CONSTRUCCIÓN DE PASO DE VEHÍCULOS EN LA C/ DOROTEO BENACHE, 18	882	881,80 €	1	17/12/2014	23/12/2014	41
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE MONCLOA-ARAVACA	201300371	109/2013/00261	ACUERDO MARCO DE SUMINISTRO DE PRODUCTOS QUIMICOS PARA EL MANTENIMIENTO DEL AGUA DE LAS PISCINAS DE LOS CENTROS DEPORTIVOS MUNICIPALES DEL DISTRITO DE MONCLOA-ARAVACA	Suministro	Abierto			Único criterio, precio	18,16	QUIMICA DEL CENTRO, S. A.	A19002039	25/06/2013	26/06/2013	12	SUMINISTRO DE 3.720 LITROS DE HIPOCLORITO PARA LAS PISCINAS MUNICIPALES DEL DISTRITO DE MONCLOA-ARAVACA	833	832,72 €	0,03	26/12/2014	30/12/2014	42
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE MONCLOA-ARAVACA	201300371	109/2013/00261	ACUERDO MARCO DE SUMINISTRO DE PRODUCTOS QUIMICOS PARA EL MANTENIMIENTO DEL AGUA DE LAS PISCINAS DE LOS CENTROS DEPORTIVOS MUNICIPALES DEL DISTRITO DE MONCLOA-ARAVACA	Suministro	Abierto			Único criterio, precio	18,16	QUIMICA DEL CENTRO, S. A.	A19002039	25/06/2013	26/06/2013	13	SUMINISTRO 1.860 LITROS DE HIPOCLORITO PARA LAS PISCINAS DE LOS CENTROS DEPORTIVOS MUNICIPALES DEL DISTRITO	416	416,36 €	0,03	03/12/2014	29/12/2014	43
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE USERA	201400373	113/2013/00516	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VIAS PÚBLICAS Y ESPACIOS URBANO 	Obras	Abierto			Pluralidad de criterios	8,3	UTE INSTITUTO DE GESTIÓN SANITARIA, S.A. Y OBRASCON HUARTE LAIN, S.A.	U86980992	08/04/2014	22/04/2014	1	OBRAS DE CONSTRUCCIÓN DE PASO DE VEHÍCULOS EN C/ CRISTO DE LA VICTORIA, 133	1717	1.717,15 €	1	22/12/2014	22/12/2014	44
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE USERA	201400373	113/2013/00516	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VIAS PÚBLICAS Y ESPACIOS URBANO 	Obras	Abierto			Pluralidad de criterios	8,3	UTE INSTITUTO DE GESTIÓN SANITARIA, S.A. Y OBRASCON HUARTE LAIN, S.A.	U86980992	08/04/2014	22/04/2014	2	OBRAS DE CONSTRUCCIÓN DE PASO DE VEHÍCULOS EN C/ SALADO, 8	936	935,96 €	1	22/12/2014	22/12/2014	45
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE USERA	201400373	113/2013/00516	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VIAS PÚBLICAS Y ESPACIOS URBANO 	Obras	Abierto			Pluralidad de criterios	8,3	UTE INSTITUTO DE GESTIÓN SANITARIA, S.A. Y OBRASCON HUARTE LAIN, S.A.	U86980992	08/04/2014	22/04/2014	3	OBRAS DE CONSTRUCCIÓN DE PASO DE VEHÍCULOS EN C/JESUS DEL GHRAN PODER, 39	1058	1.057,52 €	1	22/12/2014	22/12/2014	46
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE USERA	201400373	113/2013/00516	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VIAS PÚBLICAS Y ESPACIOS URBANO 	Obras	Abierto			Pluralidad de criterios	8,3	UTE INSTITUTO DE GESTIÓN SANITARIA, S.A. Y OBRASCON HUARTE LAIN, S.A.	U86980992	08/04/2014	22/04/2014	4	OBRAS DE CONSTRUCCIÓN DE PASO DE VEHÍCULOS EN C/DULCE, 8	3951	3.950,78 €	1	22/12/2014	22/12/2014	47
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE USERA	201400373	113/2013/00516	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VIAS PÚBLICAS Y ESPACIOS URBANO 	Obras	Abierto			Pluralidad de criterios	8,3	UTE INSTITUTO DE GESTIÓN SANITARIA, S.A. Y OBRASCON HUARTE LAIN, S.A.	U86980992	08/04/2014	22/04/2014	5	OBRAS DE CONSTRUCCIÓN DE PASO DE VEHÍCULOS EN C/NICOLAS USERA, 69	1329	1.328,99 €	1	22/12/2014	22/12/2014	48
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE USERA	201400373	113/2013/00516	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VIAS PÚBLICAS Y ESPACIOS URBANO 	Obras	Abierto			Pluralidad de criterios	8,3	UTE INSTITUTO DE GESTIÓN SANITARIA, S.A. Y OBRASCON HUARTE LAIN, S.A.	U86980992	08/04/2014	22/04/2014	6	OBRAS DE SUPRESIÓN DE PASO DE VEHÍCULOS Y RECONTRUCCIÓN DE ACERAEN C/JOAQUÍN MARQUEZ, 4	1038	1.038,12 €	0,06	26/12/2014	26/12/2014	49
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE USERA	201400373	113/2013/00516	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VIAS PÚBLICAS Y ESPACIOS URBANO 	Obras	Abierto			Pluralidad de criterios	8,3	UTE INSTITUTO DE GESTIÓN SANITARIA, S.A. Y OBRASCON HUARTE LAIN, S.A.	U86980992	08/04/2014	22/04/2014	7	OBRAS DE SUPRESIÓN DE PASO DE VEHÍCULOS Y RECONSTRUCCIÓN DE ACERA EN C/ OLVIDO, 13	1153	1.152,56 €	0,23	26/12/2014	26/12/2014	50
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE USERA	201400373	113/2013/00516	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VIAS PÚBLICAS Y ESPACIOS URBANO 	Obras	Abierto			Pluralidad de criterios	8,3	UTE INSTITUTO DE GESTIÓN SANITARIA, S.A. Y OBRASCON HUARTE LAIN, S.A.	U86980992	08/04/2014	22/04/2014	8	OBRAS DE SUPRESIÓN DE PASO DE VEHÍCULOS Y RECONTRUCCIÓN DE ACERA EN C/ MANUEL MUÑOZ, 15	1260	1.260,11 €	0,23	26/12/2014	26/12/2014	51
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE USERA	201400373	113/2013/00516	ACUERDO MARCO DE OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VIAS PÚBLICAS Y ESPACIOS URBANO 	Obras	Abierto			Pluralidad de criterios	8,3	UTE INSTITUTO DE GESTIÓN SANITARIA, S.A. Y OBRASCON HUARTE LAIN, S.A.	U86980992	08/04/2014	22/04/2014	9	OBRAS DE SUPRESIÓN DE PASODE VEHÍCULOS Y RECONSTRUCCIÓN DE ACERA EN C/ ISABELITA USERA, 36	1417	1.416,98 €	0,23	26/12/2014	26/12/2014	52
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE PUENTE DE VALLECAS	201400261	114/2013/3731	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE PUENTE DE VALLECAS.	Obras	Abierto			Pluralidad de criterios	9,83	EULEN, S.A.	A28517308	04/03/2014	06/03/2014	105	C-50 SUSTITUCION DE QUEMADOR DE LA CALDERA DE EDIFICIO DE INFANTIL Y DEL CUADRO DE REGULACIÓN DE LA CALDERA DEL EDIFICIO DE DIRECCIÓN EN EL C.P. MANUEL NUÑEZ ARENAS I.	10220	10.220,10 €	1	16/12/2014	16/12/2014	53
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE PUENTE DE VALLECAS	201400261	114/2013/3731	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE PUENTE DE VALLECAS.	Obras	Abierto			Pluralidad de criterios	9,83	EULEN, S.A.	A28517308	04/03/2014	06/03/2014	106	C-51 SUSTITUCION DE CENTRAL DE ALARMA ANTIINTRUSIÓN EN EL C.P. AMOS ACERO	3220	3.219,83 €	1	16/12/2014	16/12/2014	54
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE PUENTE DE VALLECAS	201400261	114/2013/3731	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE PUENTE DE VALLECAS.	Obras	Abierto			Pluralidad de criterios	9,83	EULEN, S.A.	A28517308	04/03/2014	06/03/2014	107	C-52 RETIRADA DE RODAPIE Y PINTADO DE 3 AULAS EN EL C.P. FRANCISCO RUANO	6540	6.539,75 €	1	16/12/2014	16/12/2014	55
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	69	"IDB.04 SAN JUAN BAUTISTA "" REPOSICIÓN DE CANASTAS"""	5108	5.108,41 €	0,5	27/11/2014	10/12/2014	56
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	70	"IDB.07 PARQUE ANTONIO PIRALA "" REPOSICIÓN CANASTAS"""	5108	5.108,41 €	0,5	27/11/2014	11/12/2014	57
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	71	"IDB.12 PLAZA OROTAVA "" SUSTITUCIÓN DE CANASTAS"""	2976	2.976,37 €	0,5	11/12/2014	15/12/2014	58
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	72	"CO.13 CEIP SAN JUAN BOSCO "" ELIMINACIÓN DE TOCÓN DE ÁRBOL Y VIERTEAGUAS"""	896	895,74 €	0,23	04/12/2014	10/12/2014	59
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	73	"CO.14 CEE INFANTA ELENA "" SUSTITUCIÓN DE POLICARBONATOS EN CUBIERTA"""	10642	10.642,25 €	1	04/12/2014	11/12/2014	60
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	74	"ED.48 CSC CIUDAD LINEAL "" SUMIDERO Y COLOCACIÓN DE REJAS EN VENTANAS"""	969	968,64 €	0,23	04/12/2014	10/12/2014	61
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	75	"ED.35 JMD CIUDAD LINEAL ""SUBSANACIÓN DE DEFICIENCIAS ELÉCTRICAS"""	16303	16.303,41 €	1	27/11/2014	10/12/2014	62
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	76	"ED.50 SERVICIOS DE ATENCION A LA VIOLENCIA DOMESTICA "" OBRAS DE PINTURA"""	12715	12.715,35 €	0,26	04/12/2014	11/12/2014	63
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	77	"CO.10 CEIP SAN BENITO ""ALICATADO DE ALACENA Y NUEVA INSTALACIÓN A.C.S."""	662	662,49 €	0,23	04/12/2014	10/12/2014	64
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	78	"CO.11 CEIP MIGUEL BLASCO VILATELA "" TAPADO DE HUECOS DE ESCALERA"""	115	115,42 €	0,23	04/12/2014	10/12/2014	65
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CIUDAD LINEAL	201400225	116/2013/03201	ACUERDO MARCO OBRAS REFORMA, REPARACIÓN Y CONSERVACIÓN EDIFICIOS DEMANIALES Y PATRIMONIALES DEL DISTRITO CIUDAD LINEAL	Obras	Abierto			Pluralidad de criterios	11,5	COARSA, S.A.	A28467306	09/01/2014	16/01/2014	79	OBRAS DE DESAGÜE DE PATIO Y SOLADO DE ACERA ENTRADA. CO.12 CEIP GUSTAVO ADOLFO BECQUER.	2355	2.354,66 €	1	04/12/2014	11/12/2014	66
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE VILLAVERDE	201400926	112/2014/01567	OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VÍAS PÚBLICAS Y ESPACIOS RUBANOS EN EL DISTRITO DE VILLAVERDE. AÑO 2014.	Obras	Abierto			Único criterio, precio	0,93	CONSTRUCTIA OBRAS E INGENIERÍA, S.L.	B84968056	28/11/2014	04/12/2014	3	SEÑALIZACIÓN Y DELIMITACIÓN DEL MERCADILLO DE SAN CRISTÓBAL DE LOS ÁNGELES	513	512,58 €	0,03	15/12/2014	22/12/2014	67
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE VILLAVERDE	201400926	112/2014/01567	OBRAS Y ACTUACIONES DE ACONDICIONAMIENTO, MEJORA Y REFORMA DE VÍAS PÚBLICAS Y ESPACIOS RUBANOS EN EL DISTRITO DE VILLAVERDE. AÑO 2014.	Obras	Abierto			Único criterio, precio	0,93	CONSTRUCTIA OBRAS E INGENIERÍA, S.L.	B84968056	28/11/2014	04/12/2014	4	MODIFICACIÓN DE ACERA EN LA CALLE EDUARDO BARREIROS, 122	3346	3.346,26 €	0,13	15/12/2014	22/12/2014	68
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE SAN BLAS-CANILLEJAS	201300244	117/2012/03328	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE SAN BLAS-CANILLEJAS	Obras	Abierto			Pluralidad de criterios	9,4	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	05/03/2013	19/03/2013	140	OBRAS DE INSTALACIÓN DE PUERTAS DE EMERGENCIA EN CAFETERÍA Y PUERTA DE EMERGENCIA AL EXTERIOR EN HUERTO, APERTURA DE CALAS EN EL CENTRO MIXTO DE MAYORES CIUDAD PEGASO, AVDA. QUINTA 1, DEL DISTRITO DE SAN BLAS-CANILLEJAS	3386	3.385,62 €	0,06	01/12/2014	02/12/2014	69
Enero	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE SAN BLAS-CANILLEJAS	201500101	117/2014/02233	ACUERDO MARCO DE SUMINISTRO DE PRODUCTOS QUÍMICOS PARA EL MANTENIMIENTO DEL AGUA DE LAS PISCINAS DEL CENTRO DEPORTIVO MUNICIPAL DE SAN BLAS	Suministro	Abierto			Pluralidad de criterios	37,23	INSTALACIONES Y MANTENIMIENTOS MAGAR, S.L.	B80299191	14/11/2014	19/11/2014	1	SUMINISTRO DE PRODUCTOS QUÍMICOS PARA EL MANTENIMIENTO DEL AGUA DE LAS PISCINAS DEL CENTRO DEPORTIVO MUNICIPAL SAN BLAS EN EL DISTRITO DE SAN BLAS-CANILLEJAS	780	780,01 €	0,1	22/12/2014	23/12/2014	70
